Part,Color,Quantity,Notes,Location,IsUsed,IsStickered
61252,1,4,,2 - Bin drawer Clip side 1x1,False,False
4081b,1,8,,2 - Bin drawer Rings,False,False
4081a,1,2,,2 - Bin drawer Rings,False,False
60897,1,1,,2 - Bin drawer Clip side 1x1,False,False
4085c,1,1,,2 - Bin drawer Clip side 1x1,False,False
4085a,1,1,,2 - Bin drawer Clip side 1x1,False,False
4085b,1,4,,2 - Bin drawer Clip side 1x1,False,False
48336,1,18,,2 - Box Handles,False,False
15573,1,5,,2 - Box Jumpers,False,False
3794b,1,1,,2 - Box Jumpers,False,False
3794a,1,7,,2 - Box Jumpers,False,False
63868,1,2,,2 - Bin drawer Clip 1x2|2x1,False,False
11476,1,1,,2 - Bin drawer Clip 1x2|2x1,False,False
87580,1,7,,2 - Box Jumpers,False,False
32174,1,1,,2 - Box Technic connectors,False,False
15712,1,5,,2 - Bin drawer Clip top,False,False
2432,1,7,,2 - Box Handles,False,False
3680,1,7,,2 - Bin drawer Turntable,False,False
87994,10,2,,2 - Bin drawer Bars small,False,False
61252,10,1,,2 - Bin drawer Clip side 1x1,False,False
87580,10,4,,2 - Box Jumpers,False,False
18674,10,1,,2 - Box Jumpers,False,False
20482,10,2,,2 - Bin drawer Holder|Clip|Pin,False,False
34103,212,2,,2 - Box Jumpers,False,False
44728,191,2,,2 - Box Brackets,False,False
60475b,191,4,,2 - Bin drawer Brick clip,False,False
87087,191,5,,2 - Bin drawer Brick stud 1 side,False,False
32952,191,4,,2 - Box Bricks side studs,False,False
44676,191,1,,2 - Bin drawer Flags|Road sign,False,False
61252,191,2,,2 - Bin drawer Clip side 1x1,False,False
15573,191,8,,2 - Box Jumpers,False,False
60470b,191,2,,2 - Bin drawer Clip double,False,False
60478,191,6,,2 - Box Handles,False,False
18649,191,1,,2 - Bin drawer Handle 1x1|1x2|tube,False,False
34103,191,1,,2 - Box Jumpers,False,False
87580,191,2,,2 - Box Jumpers,False,False
87609,191,1,,2 - Box Brackets inverted,False,False
20482,191,5,,2 - Bin drawer Holder|Clip|Pin,False,False
36840,226,2,,2 - Box Brackets inverted,False,False
99207,226,5,,2 - Box Brackets inverted,False,False
11211,226,4,,2 - Box Bricks side studs,False,False
22885,226,6,,2 - Box Bricks side studs,False,False
32828,226,6,,2 - Bin drawer Holder|Clip|Pin,False,False
15573,226,5,,2 - Box Jumpers,False,False
60478,226,4,,2 - Box Handles,False,False
87580,226,4,,2 - Box Jumpers,False,False
99206,226,1,,2 - Box Brackets inverted,False,False
15712,226,4,,2 - Bin drawer Clip top,False,False
87087,29,6,,2 - Bin drawer Brick stud 1 side,False,False
87580,29,1,,2 - Box Jumpers,False,False
20482,29,5,,2 - Bin drawer Holder|Clip|Pin,False,False
3956,6,4,,2 - Bin drawer Brackets,False,False
87580,1050,1,,2 - Box Jumpers,False,False
99780,321,9,,2 - Box Brackets inverted,False,False
87087,321,9,,2 - Bin drawer Brick stud 1 side,False,False
15573,321,13,,2 - Box Jumpers,False,False
87580,321,4,,2 - Box Jumpers,False,False
87609,321,2,,2 - Box Brackets inverted,False,False
20482,321,5,,2 - Bin drawer Holder|Clip|Pin,False,False
36841,272,2,,2 - Box Brackets,False,False
44728,272,2,,2 - Box Brackets,False,False
87087,272,3,,2 - Bin drawer Brick stud 1 side,False,False
11211,272,4,,2 - Box Bricks side studs,False,False
44676,272,3,,2 - Bin drawer Flags|Road sign,False,False
15573,272,5,,2 - Box Jumpers,False,False
87580,272,7,,2 - Box Jumpers,False,False
65886,272,1,,2 - Bin drawer Flags|Road sign,False,False
2569,72,1,,2 - Bin drawer Antenna|Bars,False,False
48729b,72,30,,2 - Bin drawer Holder|Clip|Pin,False,False
30359b,72,1,,2 - Bin drawer Bars special,False,False
78258,72,3,,2 - Bin drawer Towball|Ring|Bars|Studs side,False,False
22484,72,4,,2 - Bin drawer Towball|Ring|Bars|Studs side,False,False
87994,72,3,,2 - Bin drawer Bars small,False,False
63965,72,5,,2 - Bin drawer Antenna|Bars,False,False
11090,72,4,,2 - Bin drawer Holder|Clip|Pin,False,False
36841,72,2,,2 - Box Brackets,False,False
36840,72,13,,2 - Box Brackets inverted,False,False
73825,72,2,,2 - Box Brackets inverted,False,False
99781,72,6,,2 - Box Brackets,False,False
99780,72,34,,2 - Box Brackets inverted,False,False
28802,72,1,,2 - Box Brackets,False,False
44728,72,22,,2 - Box Brackets,False,False
93274,72,3,,2 - Box Brackets,False,False
4733,72,6,,2 - Bin drawer Brick studs 2|4 sides,False,False
60475b,72,3,,2 - Bin drawer Brick clip,False,False
4070,72,16,,2 - Bin drawer Brick stud 1 side,False,False
87087,72,14,,2 - Bin drawer Brick stud 1 side,False,False
47905,72,8,,2 - Bin drawer Brick studs 2|4 sides,False,False
32952,72,1,,2 - Box Bricks side studs,False,False
11211,72,1,,2 - Box Bricks side studs,False,False
30236,72,2,,2 - Box Handles,False,False
30237b,72,1,,2 - Bin drawer Brick clip,False,False
30237a,72,13,,2 - Bin drawer Brick clip,False,False
30414,72,3,,2 - Box Bricks side studs,False,False
27168,72,1,,2 - Box bag Towball (in Handle box),False,False
44676,72,1,,2 - Bin drawer Flags|Road sign,False,False
3937,72,6,,2 - Bin drawer Hinges base-top|swivel,False,False
30365,72,8,,2 - Bin drawer Hinges fingers large,False,False
